title,price,location,rooms,size_sqm,url
Wiedner Hauptstraße: Sonnige Altbauwohnung mit schönem Ausblick und Charakter,€ 550.000,"Wien, 05. Bezirk, Margareten",3,98,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/wiedner-hauptstrasse-sonnige-altbauwohnung-mit-schoenem-ausblick-und-charakter-718245930/
CHARMANTE 3-ZIMMER-ALTBAUWOHNUNG 1090 WIEN | VIDEO-PRÄSENTATION,€ 369.000,"Wien, 09. Bezirk, Alsergrund",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/charmante-3-zimmer-altbauwohnung-1090-wien-video-praesentation-1712321837/
"Schöne 3-Zimmer Wohnung, Nähe Westbahnhof",€ 549.000,"Wien, 06. Bezirk, Mariahilf",3,90,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/schoene-3-zimmer-wohnung-naehe-westbahnhof-1803816476/
Komfortable 3-Zimmer-Wohnung - direkt an der U3,€ 449.000,"Wien, 03. Bezirk, Landstraße",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/komfortable-3-zimmer-wohnung-direkt-an-der-u3-953642522/
Charmante 2-Zimmer-Wohnung mit viel Potenzial!,€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/charmante-2-zimmer-wohnung-mit-viel-potenzial-1518108112/
Wunderschöne helle 3-Zimmer Altbauwohnung mit neuer Küche und modernen Badezimmern!,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,101,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/wunderschoene-helle-3-zimmer-altbauwohnung-mit-neuer-kueche-und-modernen-badezimmern-1057421895/
Sanierungsobjekt mit guter Raumaufteilung in Top Lage!,€ 330.000,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/sanierungsobjekt-mit-guter-raumaufteilung-in-top-lage-1726262126/
3 Zimmer Traumloggiawohnung mit Wienblick,€ 429.000,"Wien, 05. Bezirk, Margareten",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/3-zimmer-traumloggiawohnung-mit-wienblick-1321876749/
JOSEPHINE - Traumwohnung in Ruhelage direkt am Grünen Prater | 3-Zimmer-Wohnung mit Balkon,€ 474.900,"Wien, 02. Bezirk, Leopoldstadt",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/josephine-traumwohnung-in-ruhelage-direkt-am-gruenen-prater-3-zimmer-wohnung-mit-balkon-1261899155/
VILLAGE IM DRITTEN | BAUFELD 14A | 3-ZIMMER WOHNUNG MIT BALKON,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14a-3-zimmer-wohnung-mit-balkon-1565598661/
Traumhafte Altbauwohnung Nähe Schweizergarten mit 3 Zimmer und hochwertiger Ausstattung,€ 379.000,"Wien, 03. Bezirk, Landstraße",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/traumhafte-altbauwohnung-naehe-schweizergarten-mit-3-zimmer-und-hochwertiger-ausstattung-1015422359/
"Neubau- Wohnung, 3 Zimmer",€ 439.000,"Wien, 03. Bezirk, Landstraße",3,96,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/neubau-wohnung-3-zimmer-2064668443/
VILLAGE IM DRITTEN | BAUFELD 14B | UNIKAT FÜR FREIGEISTER | ANLEGER,€ 536.000,"Wien, 03. Bezirk, Landstraße",3,74,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14b-unikat-fuer-freigeister-anleger-1452136663/
Charmante Altbauwohnung mit Potenzial gegenüber U3 Schlachthausgasse,€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/charmante-altbauwohnung-mit-potenzial-gegenueber-u3-schlachthausgasse-1227180459/
Albau mit 3-Zimmer und Küche in der nähe von Hauptbahnhof,€ 359.000,"Wien, 03. Bezirk, Landstraße",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/albau-mit-3-zimmer-und-kueche-in-der-naehe-von-hauptbahnhof-1767293989/
Traumhafte Altbauwohnung nähe Schweizergarten mit 3-Zimmer und hochwertiger Ausstattung,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/traumhafte-altbauwohnung-naehe-schweizergarten-mit-3-zimmer-und-hochwertiger-ausstattung-2130551696/
"Neubauprojekt ""SOLEY"" mit 53 freifinanzierten Eigentumswohnungen",ab € 318.000,"Wien, 20. Bezirk, Brigittenau",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1200-brigittenau/neubauprojekt-soley-mit-53-freifinanzierten-eigentumswohnungen-1954668369/
VILLAGE IM DRITTEN | BAUFELD 14A | NATÜRLICH DRAUSSEN | ANLEGER,€ 530.100,"Wien, 03. Bezirk, Landstraße",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14a-natuerlich-draussen-anleger-1521157002/
GELDANLAGE II BEFRISTET VERMIETET BIS 01/2028 II 3 ZIMMER WOHNUNG II GUTE LAGE NÄHE GUMPENDORFER STRASSE,€ 289.000,"Wien, 06. Bezirk, Mariahilf",3,62,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/geldanlage-ii-befristet-vermietet-bis-01-2028-ii-3-zimmer-wohnung-ii-gute-lage-naehe-gumpendorfer-strasse-739859238/
PROVISIONSFREIE sanierungsbedürftige Altbauwohung | Nähe U3-Station-Schlachthausgasse | Lift in Planung,€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/provisionsfreie-sanierungsbeduerftige-altbauwohung-naehe-u3-station-schlachthausgasse-lift-in-planung-1748188574/
PROVISIONSFREIE sanierungsbedürftige Altbauwohung | Nähe U3-Station-Schlachthausgasse | Lift in Planung,€ 330.000,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/provisionsfreie-sanierungsbeduerftige-altbauwohung-naehe-u3-station-schlachthausgasse-lift-in-planung-1422000538/
PROVISIONSFREI -- Schicke 3-Zimmer Wohnung im Herzen des 3. Bezirks | teilsaniert | Nähe U3 | Lift in Planung,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,101,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/provisionsfrei-schicke-3-zimmer-wohnung-im-herzen-des-3-bezirks-teilsaniert-naehe-u3-lift-in-planung-1796840148/
VILLAGE IM DRITTEN | TRAMHAFTE 3-ZIMMER WOHNUNG MIT BALKON,€ 476.100,"Wien, 03. Bezirk, Landstraße",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-tramhafte-3-zimmer-wohnung-mit-balkon-2080556060/
Wohnen im gediegenen Altbau - 3-Zimmer-Wohnung in ruhiger Lage Nähe Liechtensteinpark,€ 499.000,"Wien, 09. Bezirk, Alsergrund",3,62,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/wohnen-im-gediegenen-altbau-3-zimmer-wohnung-in-ruhiger-lage-naehe-liechtensteinpark-1569250789/
Potentieller Balkon in den begrünten Innenhof - Ruhige 3-Zimmer-Altbauwohnung - in Top-Lage des 3. Bezirks,€ 448.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/potentieller-balkon-in-den-begruenten-innenhof-ruhige-3-zimmer-altbauwohnung-in-top-lage-des-3-bezirks-1411002120/
Wiener Altbauflair - 3 Zimmer Wohnung nahe Donaukanal,€ 299.000,"Wien, 02. Bezirk, Leopoldstadt",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/wiener-altbauflair-3-zimmer-wohnung-nahe-donaukanal-2127227822/
WEIHNACHTSSPECIAL: EDLE TERRASSENWOHNUNG mit direktem Gartenzugang 5% Preisreduktion bei Kauf heuer!,€ 538.000,"Wien, 03. Bezirk, Landstraße",3,97,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/weihnachtsspecial-edle-terrassenwohnung-mit-direktem-gartenzugang-5-preisreduktion-bei-kauf-heuer-1936753312/
Zentrumsnahe Wohnung in der Nähe des Donaukanals,€ 440.000,"Wien, 20. Bezirk, Brigittenau",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/zentrumsnahe-wohnung-in-der-naehe-des-donaukanals-2114982401/
"Stilvolle 3-Zimmer-Altbauwohnung mit moderner Küche, zwei Bädern und Klimaanlage - zu kaufen in 1030 Wien",€ 549.000,"Wien, 03. Bezirk, Landstraße",3,100,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/stilvolle-3-zimmer-altbauwohnung-mit-moderner-kueche-zwei-baedern-und-klimaanlage-zu-kaufen-in-1030-wien-950833133/
3-Zimmer Altbauwohnung im Herzen des 9. Bezirk,€ 370.000,"Wien, 09. Bezirk, Alsergrund",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/3-zimmer-altbauwohnung-im-herzen-des-9-bezirk-1956900384/
Village im Dritten - PARK FLATS,ab € 294.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/village-im-dritten-park-flats-1296817849/
Unbefristet vermietet! Drei Zimmer Wohnung mit Loggia zu verkaufen! Nähe Dresdner Straße U-Bahn!,€ 275.000,"Wien, 20. Bezirk, Brigittenau",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/unbefristet-vermietet-drei-zimmer-wohnung-mit-loggia-zu-verkaufen-naehe-dresdner-strasse-u-bahn-841393343/
Schüttelstraße 75,ab € 223.000,"Wien, 02. Bezirk, Leopoldstadt",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1020-leopoldstadt/schuettelstrasse-75-1918777523/
"Drei Zimmer Wohnung in begehrter Lage - sonnig, ruhig und elegant",€ 449.000,"Wien, 07. Bezirk, Neubau",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/drei-zimmer-wohnung-in-begehrter-lage-sonnig-ruhig-und-elegant-1676312615/
VILLAGE IM DRITTEN - VIEW HOMES,€ 515.000,"Wien, 03. Bezirk, Landstraße",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-view-homes-926534878/
3 Zimmer Neubauprojekt/ modernes Wohnen beim Prater,€ 499.000,"Wien, 02. Bezirk, Leopoldstadt",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/3-zimmer-neubauprojekt-modernes-wohnen-beim-prater-968455022/
PROVISIONSFREI: Urbane Oase mitten im Dritten - Neubauprojekt mit Wohnqualität - Ruhig gelegene Balkonwohnung zu kaufen in 1030 Wien,€ 549.000,"Wien, 03. Bezirk, Landstraße",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/provisionsfrei-urbane-oase-mitten-im-dritten-neubauprojekt-mit-wohnqualitaet-ruhig-gelegene-balkonwohnung-zu-kaufen-in-1030-wien-1792587757/
Klassik trifft Kalkulation - Altbau mit Eleganz & attraktiver Rendite,€ 399.000,"Wien, 05. Bezirk, Margareten",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/klassik-trifft-kalkulation-altbau-mit-eleganz-attraktiver-rendite-1978964549/
"1200 Wien| Erstbezug |ALTBAUWOHNUNG mit WG-Eignung | Top-Ausstattung | Nähe U6, Donau, Augarten",€ 460.000,"Wien, 20. Bezirk, Brigittenau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/1200-wien-erstbezug-altbauwohnung-mit-wg-eignung-top-ausstattung-naehe-u6-donau-augarten-1243417790/
Unsanierte Wohnung im sanierten Stilaltbau - Ecke Gürtel / Neustiftgasse,€ 349.000,"Wien, 07. Bezirk, Neubau",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/unsanierte-wohnung-im-sanierten-stilaltbau-ecke-guertel-neustiftgasse-1926296416/
Moderne 3-Zimmer Wohnung in zentraler Lage,€ 469.000,"Wien, 05. Bezirk, Margareten",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/moderne-3-zimmer-wohnung-in-zentraler-lage-1192843894/
UNIKAT FÜR FREIGEISTER - VILLAGE IM DRITTEN,€ 525.000,"Wien, 03. Bezirk, Landstraße",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/unikat-fuer-freigeister-village-im-dritten-1920704568/
"3,5-Zimmer Altbau im Erstbezug mit Wärmepumpe und sonnigem Balkon. Einfach genial!",€ 549.000,"Wien, 03. Bezirk, Landstraße",3,80,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-5-zimmer-altbau-im-erstbezug-mit-waermepumpe-und-sonnigem-balkon-einfach-genial-1933914568/
VILLAGE IM DRITTEN | BAUFELD 14A | NATÜRLICH DRAUSSEN,ab € 376.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14a-natuerlich-draussen-1878201427/
Sanierte Stilaltbau-Wohnung,€ 468.000,"Wien, 08. Bezirk, Josefstadt",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/sanierte-stilaltbau-wohnung-1165929986/
UNIKAT FÜR FREIGEISTER - VILLAGE IM DRITTEN,€ 527.000,"Wien, 03. Bezirk, Landstraße",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/unikat-fuer-freigeister-village-im-dritten-1249875936/
*Sanierungsbedürftiger Familien- oder Pärchenhit in absoluter Ruhelage mit Loggia bei U6 Dresdner Straße* Ab sofort verfügbar*,€ 379.000,"Wien, 20. Bezirk, Brigittenau",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-sanierungsbeduerftiger-familien-oder-paerchenhit-in-absoluter-ruhelage-mit-loggia-bei-u6-dresdner-strasse-ab-sofort-verfuegbar-981562459/
Altbaujuwele im 5. Bezirk,ab € 229.000,"Wien, 05. Bezirk, Margareten",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1050-margareten/altbaujuwele-im-5-bezirk-1246830815/
The Legacy - Zukunft berührt Geschichte,€ 529.000,"Wien, 03. Bezirk, Landstraße",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/the-legacy-zukunft-beruehrt-geschichte-2038396809/
VILLAGE IM DRITTEN | BAUFELD 14B | UNIKAT FÜR FREIGEISTER | ANLEGER,ab € 309.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14b-unikat-fuer-freigeister-anleger-1994112859/
NÄHE AUGARTEN: helle sanierte 3-Zimmerwohnung inkl. neuer Küche,€ 399.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/naehe-augarten-helle-sanierte-3-zimmerwohnung-inkl-neuer-kueche-1889044807/
Charmante 3-Zimmer-Wohnung mit Blick ins Grüne - Ruheoase in zentraler Lage,€ 448.000,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/charmante-3-zimmer-wohnung-mit-blick-ins-gruene-ruheoase-in-zentraler-lage-1325418300/
"Helle 3-ZIMMER ALTBAUWOHNUNG, Ruhelage in den Innenhof, Einbauküche, perfekte Raumaufteilung",€ 429.000,"Wien, 03. Bezirk, Landstraße",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/helle-3-zimmer-altbauwohnung-ruhelage-in-den-innenhof-einbaukueche-perfekte-raumaufteilung-1725386587/
VILLAGE IM DRITTEN | BAUFELD 14A | NATÜRLICH DRAUSSEN | ANLEGER,ab € 333.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14a-natuerlich-draussen-anleger-2137959161/
IDEALE LAGE I U-Bahn + Schnellbahn in Gehweite I großzügiger Grundriss mit viel Potential I Loggia I Lift I grüner Innenhof,€ 349.000,"Wien, 20. Bezirk, Brigittenau",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/ideale-lage-i-u-bahn-schnellbahn-in-gehweite-i-grosszuegiger-grundriss-mit-viel-potential-i-loggia-i-lift-i-gruener-innenhof-1616078450/
"Ruhige, sanierte 3,5 Zimmer Wohnung mit Designer-Bad und Küche + Garage (optional!) in Mariahilf - beziehbar ab 01/26!",€ 550.000,"Wien, 06. Bezirk, Mariahilf",3,90,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/ruhige-sanierte-3-5-zimmer-wohnung-mit-designer-bad-und-kueche-garage-optional-in-mariahilf-beziehbar-ab-01-26-774163502/
Sanierungsbedürftig | 3 Zimmer Altbau-Wohnung | ruhige Innenhoflage | zentral begehbar,€ 255.500,"Wien, 05. Bezirk, Margareten",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/sanierungsbeduerftig-3-zimmer-altbau-wohnung-ruhige-innenhoflage-zentral-begehbar-1574354772/
"Ruhige 3-ZIMMER ALTBAUWOHNUNG, Innenhof, perfekte Raumaufteilung",€ 379.000,"Wien, 03. Bezirk, Landstraße",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/ruhige-3-zimmer-altbauwohnung-innenhof-perfekte-raumaufteilung-1702073544/
Freundliche Drei-Zimmer-Wohnung direkt mit sehr guter Anbindungen an die Innere Stadt,€ 449.000,"Wien, 03. Bezirk, Landstraße",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/freundliche-drei-zimmer-wohnung-direkt-mit-sehr-guter-anbindungen-an-die-innere-stadt-1072649203/
Charmante Altbauwohnung nahe dem Augarten,€ 399.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/charmante-altbauwohnung-nahe-dem-augarten-2088553758/
Helle 3-Zimmer-Dachgeschosswohnung mit großer Terrasse in 1200 Wien,€ 499.000,"Wien, 20. Bezirk, Brigittenau",3,67,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/helle-3-zimmer-dachgeschosswohnung-mit-grosser-terrasse-in-1200-wien-1216494295/
Wunderschöne 3-Zimmer Altbauwohnung bei der U3,€ 499.000,"Wien, 03. Bezirk, Landstraße",3,74,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/wunderschoene-3-zimmer-altbauwohnung-bei-der-u3-1387987452/
Stilvolle Helle 3-Zimmer-Wohung mit Loggia nähe Donaukanal,€ 529.000,"Wien, 20. Bezirk, Brigittenau",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/stilvolle-helle-3-zimmer-wohung-mit-loggia-naehe-donaukanal-1886024331/
ERSTBEZUG - Stilvoller 3-Zimmer-Dachgeschoss-Traum nahe Naschmarkt - freier Mietzins,€ 549.000,"Wien, 05. Bezirk, Margareten",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/erstbezug-stilvoller-3-zimmer-dachgeschoss-traum-nahe-naschmarkt-freier-mietzins-1776186892/
Smarter Grundriss trifft auf moderne Sanierung - 3 Zimmer Eigentumswohnung mit Loggia in 1200 Wien - inkl. KFZ-Stellplatz! Provisionsfrei zu verkaufen!,€ 499.000,"Wien, 20. Bezirk, Brigittenau",3,93,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/smarter-grundriss-trifft-auf-moderne-sanierung-3-zimmer-eigentumswohnung-mit-loggia-in-1200-wien-inkl-kfz-stellplatz-provisionsfrei-zu-verkaufen-1900379556/
3 Zimmer Eigentumswohnung mit extra Küche und Loggia - komplett und modern saniert - provisionsfrei zu verkaufen!,€ 469.000,"Wien, 20. Bezirk, Brigittenau",3,85,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/3-zimmer-eigentumswohnung-mit-extra-kueche-und-loggia-komplett-und-modern-saniert-provisionsfrei-zu-verkaufen-796506722/
Urbane Oase mitten im Dritten - Neubauprojekt mit Wohnqualität - Erstbezugswohnungen provisionsfrei zu kaufen in 1030 Wien,ab € 379.000,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/urbane-oase-mitten-im-dritten-neubauprojekt-mit-wohnqualitaet-erstbezugswohnungen-provisionsfrei-zu-kaufen-in-1030-wien-1237796514/
3 Zimmer Wohnung nähe Lerchenfelder Straße,€ 425.000,"Wien, 08. Bezirk, Josefstadt",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/3-zimmer-wohnung-naehe-lerchenfelder-strasse-1143890284/
PROVISIONSFREI - Modernes wohnen am Donauufer mit Donaublick!,€ 465.100,"Wien, 20. Bezirk, Brigittenau",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/provisionsfrei-modernes-wohnen-am-donauufer-mit-donaublick-1037100039/
Mariahilfer Straße 127,ab € 240.000,"Wien, 06. Bezirk, Mariahilf",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1060-mariahilf/mariahilfer-strasse-127-945868346/
PROVISIONSFREI - Modernes wohnen am Donauufer mit Donaublick!,ab € 233.400,"Wien, 20. Bezirk, Brigittenau",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1200-brigittenau/provisionsfrei-modernes-wohnen-am-donauufer-mit-donaublick-1824897762/
Perfekt geplante 3-Zimmer Altbauwohnung mit Balkon nahe dem Augarten | Top 2/7,€ 540.000,"Wien, 20. Bezirk, Brigittenau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/perfekt-geplante-3-zimmer-altbauwohnung-mit-balkon-nahe-dem-augarten-top-2-7-1444058364/
Perfekt geplante 3-Zimmer Altbauwohnung mit Balkon nahe dem Augarten | Top 2/6,€ 535.000,"Wien, 20. Bezirk, Brigittenau",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/perfekt-geplante-3-zimmer-altbauwohnung-mit-balkon-nahe-dem-augarten-top-2-6-2140921829/
